5284.832000	 46.824384	 45.613743	 51.998072	 47.403772
3129.904000	 43.212718	 41.274510	 48.161817	 43.386300
1681.856000	 40.243463	 37.400117	 45.006695	 39.884471
838.976000	 37.388643	 34.239837	 41.821004	 36.813002
5822.488000	 46.646127	 44.215005	 47.520307	 45.893120
3040.256000	 43.580159	 40.060164	 43.714758	 42.099755
1326.264000	 41.405808	 36.393822	 40.664333	 38.887651
552.904000	 39.395501	 33.881488	 38.439326	 36.528028
