0.040266
0.03685
0.048103
0.057056
0.057651
0.053911
0.040735
0.031892
0.028718
0.027844
0.02761
0.028372
0.029849
0.030918
0.033616
0.035574
0.038668
0.041772
0.044819
0.047922
0.05184
0.056637
0.062296
0.065473
0.067609
0.068788
0.069571
0.068334
0.070887
0.074108
0.072363
0.073888
0.077415
0.07762
0.023907
0.072756
0.070811
0.065545
0.062488
0.058466
0.049848
0.050771
0.054045
0.051366
0.050749
0.049408
0.047892
0.046863
0.034047
0.033802
0.036813
0.022399
0.022118
0.021387
0.025642
0.036306
0.037127
0.041286
0.042903
