0.24881,0.48048,0.14517,0.07002,0.13402,0.00714,0.1063,0.03061,0.05233,0.1322,0.00822,0.16775,0.00576,0.22221,0.05366,0.12368,0.64124,0.84749,0.47514,0.85253,0.62087,0.56077,0.59631,0.04034,0.13753,0.59466,0.00799,0.92247,0.00224,0.7428,0.75209,0.00523,0.54148,0.05214,0.06344,0.58117,0.06975,0.49339,0.5233,0.10308,0.11292,0.55711,0.4704,0.35207,0.12187,0.24778,0.53999,0.14063,0.07419,0.06217,0.71786,0.19846,0.30309,0.54899,0.54139,0.04132,0.21085,0.31586,0.52078,0.09308,0.51356,0.25899,0.1734,0.09112,0.19356,0.62365,0.04969,0.01824,0.77804,0.53319,0.55709,0.42847,0.81924,0.60378,0.72248,0.5369,0.43827,0.16145,0.03069,0.22894,0.1207,0.56844,0.60148,0.63866,0.78442,0.33889,0.37452,0.27185,0.51804,0.06639,0.51387,0.78541,0.86765,0.7493,0.33313,0.05605
0.29757,0.47547,0.20183,0.06905,0.12835,0.00594,0.10177,0.02918,0.05435,0.12986,0.00838,0.17452,0.00517,0.23311,0.05052,0.10897,0.64902,0.84277,0.4564,0.84931,0.60842,0.55172,0.59879,0.03428,0.13633,0.58612,0.00889,0.91747,0.00275,0.74769,0.75811,0.00399,0.55343,0.05248,0.05767,0.57197,0.06853,0.49768,0.55444,0.0981,0.11534,0.57012,0.55801,0.34463,0.11932,0.26624,0.54323,0.12345,0.07206,0.08364,0.70958,0.1947,0.29712,0.54739,0.54358,0.03431,0.2149,0.30092,0.6287,0.08973,0.50217,0.25798,0.20129,0.07836,0.18237,0.61778,0.04804,0.01686,0.77077,0.53045,0.55298,0.4208,0.81169,0.58083,0.7274,0.54775,0.42438,0.1588,0.02951,0.20827,0.13559,0.64847,0.59753,0.63448,0.79503,0.30862,0.36826,0.24696,0.63536,0.09845,0.62997,0.81602,0.86196,0.74094,0.30871,0.05232
0.33347,0.48658,0.24736,0.07228,0.12607,0.0069,0.09898,0.02931,0.05782,0.15198,0.01002,0.1847,0.0058,0.24935,0.049,0.09607,0.65718,0.83343,0.44254,0.84364,0.59646,0.5423,0.59805,0.02987,0.13497,0.57391,0.01074,0.91552,0.0022,0.74104,0.75707,0.00433,0.5625,0.05783,0.05366,0.56254,0.06629,0.49904,0.56466,0.09356,0.11907,0.56568,0.59854,0.34127,0.11511,0.27467,0.54281,0.11288,0.06911,0.10297,0.70097,0.18792,0.28869,0.54233,0.54349,0.03137,0.23491,0.28962,0.70519,0.08756,0.49456,0.25604,0.2106,0.07231,0.17429,0.61133,0.04653,0.01755,0.75672,0.52399,0.54407,0.41589,0.80091,0.56785,0.73943,0.56607,0.42024,0.15587,0.02883,0.19464,0.14203,0.69378,0.59276,0.63096,0.79282,0.28692,0.35958,0.22881,0.70708,0.12534,0.69667,0.82505,0.86126,0.73195,0.29329,0.04999
0.37296,0.51193,0.29248,0.07758,0.12973,0.00623,0.09997,0.02855,0.06603,0.19299,0.01111,0.20034,0.00716,0.27154,0.05088,0.0895,0.68084,0.84287,0.44015,0.85043,0.5956,0.54324,0.60648,0.02738,0.13586,0.57253,0.0139,0.91712,0.00384,0.75128,0.76477,0.00517,0.58633,0.06758,0.05126,0.5649,0.06672,0.51242,0.57571,0.0923,0.128,0.57264,0.62218,0.34262,0.11423,0.28471,0.5542,0.10527,0.07277,0.12705,0.70843,0.18955,0.28974,0.54519,0.5542,0.03133,0.27151,0.28777,0.76085,0.08597,0.49605,0.26144,0.2219,0.06639,0.17207,0.61699,0.04847,0.01656,0.75735,0.53247,0.54897,0.41297,0.80282,0.56328,0.75481,0.58853,0.42312,0.15448,0.02993,0.18712,0.14955,0.72862,0.59702,0.63652,0.80447,0.27131,0.36373,0.21696,0.75495,0.15787,0.74028,0.83755,0.86836,0.74097,0.28065,0.05086
0.41518,0.5381,0.34256,0.08174,0.13327,0.00685,0.10254,0.02807,0.07247,0.24853,0.01254,0.21121,0.00695,0.28596,0.05224,0.08377,0.69525,0.8432,0.44758,0.86423,0.60282,0.54564,0.61049,0.0252,0.13602,0.58434,0.01306,0.91925,0.00242,0.76044,0.7726,0.00481,0.61457,0.08154,0.0508,0.56738,0.06492,0.52541,0.5954,0.09382,0.13984,0.57329,0.63655,0.34419,0.11454,0.29539,0.56451,0.09952,0.07331,0.15651,0.71884,0.18932,0.28806,0.55211,0.56342,0.02804,0.30695,0.29057,0.7934,0.08661,0.50123,0.2665,0.22574,0.06386,0.17324,0.62246,0.0497,0.01776,0.7586,0.53706,0.55513,0.41332,0.8087,0.56765,0.76881,0.6063,0.4257,0.15354,0.02938,0.18049,0.15629,0.75369,0.59933,0.64114,0.81636,0.26222,0.36444,0.20832,0.78153,0.20329,0.75987,0.8497,0.86966,0.74875,0.27415,0.04825
0.46039,0.55266,0.39232,0.08181,0.1367,0.00547,0.1094,0.02797,0.08299,0.29673,0.01139,0.21275,0.00618,0.28609,0.05415,0.08349,0.69837,0.85279,0.4623,0.87106,0.6201,0.54757,0.61769,0.02449,0.13597,0.60378,0.01324,0.92064,0.00248,0.76476,0.782,0.00396,0.64374,0.09949,0.05187,0.56998,0.06431,0.53335,0.61539,0.10112,0.15479,0.57766,0.65213,0.34523,0.1123,0.30411,0.56918,0.09977,0.07432,0.19072,0.72677,0.18775,0.2879,0.56093,0.57247,0.027,0.3287,0.30324,0.81447,0.08587,0.50171,0.27002,0.22854,0.06476,0.18333,0.62962,0.05119,0.01674,0.76313,0.54387,0.56028,0.41721,0.81043,0.58282,0.77385,0.60375,0.42629,0.15221,0.02806,0.18242,0.16022,0.76937,0.60605,0.64562,0.82265,0.26268,0.36661,0.20832,0.79834,0.26392,0.77685,0.8555,0.87495,0.75261,0.27762,0.04815
0.51417,0.56574,0.45611,0.08043,0.13577,0.00675,0.11544,0.02742,0.1001,0.32608,0.00969,0.20585,0.00582,0.27032,0.05524,0.08842,0.69215,0.85504,0.48565,0.88025,0.63567,0.55255,0.62838,0.02583,0.13736,0.63531,0.01199,0.92381,0.00263,0.7742,0.78979,0.00447,0.68286,0.12876,0.0573,0.57457,0.0652,0.54281,0.64523,0.11195,0.16854,0.57735,0.66233,0.34943,0.11435,0.3165,0.58135,0.10338,0.07301,0.22548,0.73886,0.18711,0.28863,0.57201,0.58084,0.02948,0.32561,0.31963,0.83127,0.08506,0.50386,0.27558,0.23225,0.06906,0.19649,0.63952,0.05176,0.01703,0.76823,0.55246,0.56728,0.41832,0.81616,0.60126,0.76819,0.5897,0.43139,0.15257,0.02857,0.19032,0.16677,0.7879,0.61379,0.65232,0.83043,0.27338,0.37129,0.21734,0.80994,0.32864,0.79303,0.86607,0.88028,0.75986,0.28964,0.04784
0.58182,0.59243,0.53576,0.07701,0.13346,0.00708,0.12336,0.02786,0.12878,0.35209,0.00855,0.2,0.00652,0.25961,0.0571,0.09548,0.69492,0.87201,0.52022,0.89612,0.66662,0.56746,0.64849,0.02781,0.14378,0.67654,0.01058,0.93306,0.00244,0.79997,0.81269,0.00544,0.73532,0.17127,0.06479,0.59368,0.06592,0.5711,0.67742,0.12548,0.18894,0.59855,0.69748,0.36023,0.11532,0.33362,0.60494,0.11407,0.07198,0.27521,0.77001,0.19183,0.2985,0.5949,0.60554,0.03197,0.3264,0.34382,0.85637,0.08694,0.51931,0.28842,0.23871,0.07864,0.21406,0.66159,0.05027,0.0172,0.78662,0.57137,0.58757,0.43139,0.83458,0.62992,0.77905,0.58748,0.44266,0.15491,0.02939,0.20566,0.17716,0.8218,0.63347,0.67205,0.85605,0.29761,0.38166,0.23303,0.83645,0.40099,0.8199,0.88535,0.89592,0.78327,0.3106,0.0491
0.63265,0.58885,0.60104,0.07413,0.12645,0.00765,0.12486,0.02829,0.15995,0.36429,0.00978,0.20031,0.00698,0.25254,0.05485,0.10531,0.6901,0.87408,0.52763,0.90328,0.67381,0.564,0.65214,0.03072,0.14337,0.68811,0.01127,0.93654,0.00287,0.79769,0.81472,0.00581,0.7724,0.21754,0.06969,0.58963,0.06471,0.57791,0.69264,0.13426,0.19812,0.59245,0.70187,0.35692,0.11276,0.34369,0.61073,0.12385,0.0679,0.30924,0.77626,0.19138,0.29358,0.59834,0.60795,0.03394,0.32206,0.35782,0.86532,0.08522,0.51624,0.29152,0.23874,0.08558,0.22326,0.66545,0.04648,0.01722,0.78802,0.57442,0.5892,0.42936,0.83631,0.64199,0.77731,0.58759,0.44016,0.15323,0.02905,0.21464,0.1816,0.83188,0.63481,0.67287,0.85971,0.31821,0.3785,0.2455,0.84147,0.45115,0.82596,0.88929,0.90029,0.78535,0.32654,0.04771
0.67082,0.58345,0.64418,0.07024,0.11761,0.00759,0.12066,0.02808,0.20023,0.38428,0.00876,0.2068,0.00781,0.25354,0.0527,0.1106,0.68554,0.86536,0.52113,0.90297,0.66632,0.55396,0.64393,0.03254,0.14212,0.68255,0.0121,0.93162,0.00244,0.79389,0.80476,0.00612,0.79356,0.2687,0.0702,0.57981,0.06343,0.57205,0.69472,0.13204,0.20202,0.58166,0.69963,0.35025,0.11183,0.34995,0.6056,0.12867,0.0646,0.33738,0.76928,0.18581,0.28632,0.594,0.60114,0.03494,0.32454,0.35795,0.86065,0.08403,0.50802,0.29188,0.23455,0.08969,0.22435,0.66279,0.04449,0.01717,0.77655,0.56504,0.57978,0.42163,0.82589,0.62957,0.77246,0.58501,0.43092,0.14884,0.02895,0.21869,0.1832,0.83087,0.62664,0.66656,0.85814,0.33029,0.37414,0.25236,0.84105,0.48162,0.82587,0.88484,0.89695,0.77812,0.33285,0.04657
0.69996,0.57941,0.68305,0.07494,0.11686,0.00793,0.11937,0.02626,0.24738,0.40315,0.01053,0.21346,0.00824,0.26616,0.05382,0.10648,0.68961,0.8589,0.50578,0.90276,0.65088,0.54781,0.64177,0.03179,0.14079,0.67291,0.01489,0.92768,0.00259,0.78841,0.80318,0.00541,0.80601,0.32285,0.06789,0.57638,0.06219,0.57312,0.69408,0.12373,0.212,0.57807,0.70174,0.34511,0.10719,0.36056,0.60682,0.12639,0.06723,0.36822,0.77151,0.18116,0.28271,0.5858,0.60167,0.0347,0.33603,0.34643,0.86113,0.08107,0.5005,0.29274,0.23349,0.08758,0.21432,0.65527,0.04774,0.0171,0.7679,0.56306,0.57382,0.41605,0.81688,0.61778,0.77451,0.59574,0.42443,0.14466,0.02823,0.21558,0.18514,0.8327,0.62181,0.65774,0.8533,0.3248,0.36971,0.24883,0.83801,0.51564,0.82469,0.88085,0.8943,0.77256,0.327,0.04589
0.71886,0.57402,0.70992,0.08362,0.12698,0.00755,0.12427,0.02661,0.29608,0.431,0.01129,0.22332,0.00941,0.28437,0.06181,0.10395,0.70995,0.85658,0.50265,0.89921,0.65216,0.54107,0.63572,0.03223,0.13999,0.67301,0.01702,0.92753,0.00158,0.78789,0.80119,0.00524,0.81866,0.36847,0.06691,0.56939,0.0596,0.57373,0.70144,0.12443,0.23466,0.57356,0.70212,0.3425,0.10636,0.36688,0.60606,0.12468,0.07426,0.41648,0.77001,0.17807,0.27959,0.58494,0.60255,0.03362,0.35853,0.344,0.86358,0.07941,0.49779,0.29462,0.22858,0.0833,0.21182,0.65332,0.05384,0.01721,0.76297,0.56016,0.57775,0.41134,0.81363,0.61225,0.79123,0.61311,0.42347,0.14341,0.02743,0.20968,0.18792,0.83385,0.61872,0.65666,0.85479,0.32232,0.3663,0.24488,0.84213,0.55774,0.82428,0.88212,0.8923,0.77087,0.318,0.04296
0.73388,0.57405,0.73452,0.11198,0.15695,0.00794,0.13937,0.02667,0.34525,0.48073,0.01384,0.25515,0.01136,0.33032,0.07713,0.10932,0.74897,0.85776,0.52058,0.90452,0.66193,0.54047,0.63425,0.03549,0.13867,0.68937,0.02555,0.92678,0.00278,0.78942,0.80493,0.00698,0.83138,0.4039,0.07507,0.56932,0.05989,0.58275,0.71831,0.13448,0.2775,0.57092,0.71345,0.33897,0.10477,0.38073,0.6109,0.12761,0.0886,0.47844,0.77549,0.17807,0.27592,0.58789,0.60366,0.03666,0.4056,0.35618,0.86303,0.08002,0.4995,0.29906,0.22837,0.08665,0.2243,0.65797,0.07328,0.0167,0.7643,0.56421,0.57692,0.40933,0.81429,0.62371,0.81679,0.64472,0.42185,0.14234,0.02736,0.21224,0.18964,0.84177,0.62139,0.65997,0.85977,0.33512,0.3666,0.25048,0.84721,0.59956,0.83008,0.88316,0.89518,0.77563,0.32503,0.04336
0.74083,0.56656,0.74411,0.16659,0.2164,0.01004,0.16791,0.02497,0.37492,0.54051,0.01747,0.29779,0.01529,0.39509,0.10616,0.11664,0.78432,0.85161,0.53417,0.90222,0.66954,0.5329,0.63134,0.04006,0.13479,0.71253,0.04506,0.92851,0.00213,0.78731,0.79946,0.00727,0.83434,0.42381,0.08165,0.56137,0.05797,0.57938,0.73178,0.14723,0.34769,0.56397,0.70727,0.33459,0.10064,0.38404,0.61069,0.13879,0.10469,0.5522,0.776,0.17341,0.27105,0.5891,0.60495,0.03821,0.46909,0.37358,0.86089,0.07658,0.48827,0.29964,0.22691,0.0937,0.24175,0.64657,0.11191,0.01658,0.75563,0.55927,0.57032,0.40337,0.807,0.63555,0.8462,0.6833,0.41485,0.13602,0.02476,0.2214,0.18873,0.84115,0.61534,0.65501,0.85691,0.3535,0.36278,0.26487,0.84195,0.63559,0.82893,0.88179,0.89219,0.76971,0.33777,0.04098
0.73704,0.55316,0.73761,0.26168,0.30386,0.01213,0.19388,0.02465,0.39381,0.59915,0.02539,0.34271,0.01972,0.46721,0.14191,0.1237,0.81655,0.84282,0.54122,0.89531,0.66943,0.52114,0.61666,0.04483,0.13008,0.72238,0.08317,0.92432,0.00167,0.7771,0.79338,0.0087,0.82814,0.43269,0.09268,0.54929,0.05589,0.57522,0.73439,0.15868,0.42413,0.55341,0.70094,0.32751,0.09955,0.38353,0.60286,0.14636,0.122,0.61343,0.7661,0.16891,0.26493,0.58306,0.59464,0.04354,0.53628,0.38261,0.85357,0.0746,0.48346,0.29744,0.22183,0.10182,0.25297,0.63598,0.17356,0.01522,0.74092,0.55067,0.56284,0.39498,0.79394,0.64086,0.8572,0.71542,0.40378,0.13412,0.0246,0.23045,0.18689,0.83917,0.60504,0.64276,0.85215,0.37529,0.35509,0.27496,0.83558,0.64986,0.8203,0.87682,0.88756,0.76251,0.34989,0.04015
0.72598,0.54067,0.72982,0.35974,0.3641,0.01302,0.2069,0.0248,0.40682,0.64087,0.03305,0.37517,0.02381,0.52971,0.16019,0.13279,0.82933,0.82602,0.53972,0.87787,0.66187,0.50843,0.59775,0.04951,0.1246,0.71854,0.13424,0.91124,0.00228,0.7646,0.77992,0.01124,0.81412,0.4327,0.09888,0.53312,0.05559,0.56981,0.72982,0.16248,0.46203,0.53839,0.68507,0.32015,0.09609,0.37861,0.59395,0.15745,0.1264,0.63574,0.75829,0.16211,0.25358,0.57088,0.58372,0.04708,0.58803,0.38678,0.83839,0.07075,0.46571,0.29094,0.21692,0.10843,0.26055,0.62127,0.22187,0.01483,0.72434,0.54195,0.54784,0.387,0.77936,0.63759,0.86382,0.73835,0.39396,0.12976,0.02483,0.2344,0.18307,0.82473,0.5917,0.63148,0.83792,0.39499,0.3483,0.28747,0.82654,0.64449,0.81188,0.86617,0.87058,0.74974,0.35922,0.03827
0.72196,0.53786,0.72634,0.44992,0.39343,0.0161,0.21144,0.02469,0.4096,0.68218,0.04144,0.40589,0.02534,0.5953,0.16667,0.14685,0.84459,0.82299,0.53598,0.87347,0.65596,0.50521,0.59313,0.06165,0.12098,0.71872,0.20584,0.91159,0.00186,0.7576,0.77135,0.01353,0.81102,0.43302,0.10917,0.52798,0.05239,0.56794,0.72116,0.16101,0.47227,0.53512,0.68078,0.31366,0.09468,0.37683,0.58776,0.17699,0.12865,0.65099,0.75483,0.15915,0.24961,0.56492,0.58111,0.05687,0.64385,0.38952,0.83899,0.06928,0.46403,0.29235,0.21366,0.12156,0.26151,0.61305,0.24253,0.0148,0.71825,0.53546,0.54153,0.38105,0.77675,0.63218,0.87054,0.7585,0.38823,0.12639,0.02371,0.24277,0.18027,0.82759,0.58871,0.62435,0.83766,0.43811,0.34486,0.31167,0.82142,0.64555,0.80725,0.86248,0.86939,0.74678,0.37819,0.0381
0.72336,0.53031,0.72539,0.52915,0.40675,0.02003,0.21772,0.02301,0.41878,0.71786,0.05395,0.43497,0.02898,0.65865,0.1728,0.17179,0.85684,0.81455,0.53695,0.87186,0.65817,0.49826,0.58748,0.07688,0.11773,0.72111,0.29818,0.90421,0.00076,0.75706,0.77183,0.01753,0.81272,0.43319,0.12401,0.52365,0.05206,0.56618,0.72194,0.16531,0.47856,0.52731,0.68263,0.31287,0.09131,0.37137,0.58979,0.20651,0.12788,0.65457,0.76092,0.15788,0.24812,0.56296,0.57975,0.07074,0.69827,0.3978,0.83693,0.0673,0.45444,0.29069,0.2111,0.14407,0.26724,0.60578,0.25503,0.0142,0.71474,0.53515,0.53648,0.37666,0.77195,0.63497,0.86942,0.77741,0.38714,0.1228,0.02358,0.26018,0.17827,0.82265,0.58391,0.6226,0.82791,0.49507,0.34102,0.35688,0.8162,0.64038,0.80947,0.86173,0.86541,0.74327,0.40531,0.03628
0.72638,0.52828,0.73155,0.59616,0.42762,0.02726,0.23648,0.02249,0.42818,0.75226,0.06742,0.4825,0.03787,0.72449,0.19455,0.20322,0.87087,0.82139,0.56022,0.87362,0.6692,0.49648,0.58803,0.10219,0.11785,0.74172,0.39777,0.91032,0.00096,0.76347,0.77596,0.02232,0.81826,0.43703,0.15084,0.52637,0.05074,0.57193,0.72731,0.18041,0.48433,0.52793,0.67636,0.3107,0.09095,0.37018,0.59262,0.24348,0.12575,0.66718,0.76578,0.15547,0.2459,0.56609,0.58628,0.09443,0.74895,0.41835,0.8418,0.06646,0.46034,0.29712,0.21144,0.18266,0.28861,0.6058,0.277,0.01378,0.71579,0.53755,0.53711,0.37867,0.77231,0.65109,0.88168,0.80101,0.3858,0.12568,0.02208,0.28376,0.17882,0.82797,0.59142,0.62499,0.83445,0.56387,0.34367,0.40812,0.82241,0.64151,0.80932,0.86748,0.87464,0.74693,0.45211,0.03568
0.72695,0.53503,0.7299,0.64138,0.45268,0.03668,0.26674,0.02263,0.43215,0.7698,0.07723,0.52936,0.04932,0.76313,0.22539,0.23088,0.87611,0.81959,0.58417,0.86334,0.68637,0.49577,0.57881,0.13262,0.11586,0.76269,0.48331,0.90938,0.00096,0.75768,0.77962,0.02816,0.81435,0.43618,0.19083,0.52203,0.05032,0.57292,0.73398,0.20505,0.48388,0.52472,0.68067,0.30922,0.09043,0.36824,0.59794,0.28013,0.12585,0.67326,0.77104,0.15414,0.24344,0.5665,0.59092,0.12674,0.77541,0.44102,0.84515,0.06692,0.45903,0.29689,0.21305,0.23218,0.32323,0.60153,0.30408,0.01388,0.71582,0.53838,0.53875,0.3741,0.76908,0.6724,0.8853,0.81234,0.38476,0.12113,0.02301,0.30917,0.17585,0.83286,0.58926,0.6266,0.83131,0.62443,0.34259,0.47183,0.8281,0.6351,0.81135,0.86592,0.87174,0.74667,0.48224,0.03491
0.72048,0.5257,0.7259,0.67311,0.48177,0.05209,0.30514,0.02375,0.43217,0.77255,0.0859,0.57423,0.07019,0.77966,0.26946,0.25943,0.87072,0.81493,0.60834,0.85408,0.69556,0.4892,0.57584,0.17,0.1122,0.78112,0.54836,0.90498,0.00254,0.75475,0.77272,0.03919,0.81221,0.43358,0.24701,0.51511,0.05119,0.57201,0.73257,0.23212,0.4812,0.52041,0.67161,0.30722,0.08759,0.35848,0.59394,0.32018,0.1245,0.67835,0.76477,0.15104,0.24067,0.56517,0.58868,0.17667,0.78897,0.45958,0.83595,0.06731,0.45282,0.29905,0.20967,0.29682,0.35724,0.59833,0.33586,0.01492,0.70449,0.53726,0.53546,0.37227,0.76885,0.68918,0.87606,0.80921,0.3779,0.12142,0.02321,0.32977,0.17639,0.8244,0.58437,0.61854,0.82382,0.67867,0.3377,0.53211,0.8198,0.63331,0.80297,0.86145,0.86179,0.74284,0.51234,0.03648
0.72755,0.52784,0.7334,0.6977,0.51365,0.07265,0.34728,0.02226,0.44423,0.78712,0.09264,0.63175,0.1014,0.81422,0.32545,0.28706,0.88762,0.81626,0.64362,0.85975,0.71157,0.49164,0.58071,0.21409,0.11374,0.80742,0.60658,0.9102,0.00268,0.76412,0.77489,0.05049,0.81925,0.44161,0.31686,0.51677,0.04884,0.57962,0.74178,0.26683,0.48605,0.52267,0.67559,0.30723,0.08784,0.35646,0.59713,0.36318,0.12555,0.68492,0.77559,0.15093,0.23898,0.57068,0.59151,0.2393,0.81634,0.48399,0.84251,0.0661,0.45102,0.30181,0.2103,0.37076,0.40029,0.6001,0.36918,0.01354,0.70799,0.53599,0.53593,0.37256,0.77249,0.7171,0.88294,0.82227,0.37929,0.11717,0.02407,0.35441,0.17711,0.83019,0.59074,0.62761,0.8219,0.72205,0.34284,0.59839,0.82505,0.63088,0.81295,0.86462,0.87431,0.74661,0.54199,0.03533
0.73091,0.5263,0.73309,0.71979,0.53637,0.0988,0.39352,0.02195,0.45246,0.78972,0.09792,0.68325,0.14205,0.82613,0.38977,0.30945,0.87747,0.82021,0.66738,0.8562,0.71724,0.48972,0.57777,0.26845,0.11103,0.82506,0.6579,0.91162,0.00118,0.76398,0.77744,0.05948,0.81901,0.44236,0.38615,0.51256,0.04704,0.58426,0.74354,0.2953,0.48379,0.51981,0.67256,0.30663,0.08743,0.35552,0.59882,0.39609,0.12312,0.68934,0.78503,0.14941,0.23335,0.57207,0.59311,0.31173,0.8288,0.50237,0.84086,0.06474,0.45114,0.30049,0.20831,0.45649,0.44217,0.5992,0.40206,0.01313,0.70912,0.53949,0.53493,0.37397,0.77028,0.73781,0.88906,0.82182,0.37911,0.11674,0.02274,0.37102,0.17587,0.83633,0.59179,0.62108,0.82479,0.76299,0.34097,0.65888,0.82697,0.63468,0.80942,0.86703,0.87674,0.74685,0.56108,0.03332
0.73912,0.5266,0.73845,0.74008,0.5616,0.13207,0.43987,0.02162,0.4614,0.80508,0.10217,0.73606,0.19436,0.83916,0.45883,0.32766,0.89061,0.82587,0.69665,0.86183,0.73588,0.49396,0.57962,0.32964,0.10951,0.84037,0.69653,0.91323,0,0.77248,0.78614,0.06807,0.82654,0.44904,0.46867,0.51889,0.04806,0.59025,0.74217,0.32439,0.49218,0.52261,0.67652,0.30791,0.08348,0.35049,0.60594,0.42875,0.12393,0.69849,0.78133,0.14893,0.23729,0.57489,0.59751,0.39965,0.84628,0.51282,0.8453,0.06272,0.45367,0.30438,0.20846,0.53533,0.48128,0.59797,0.42806,0.01262,0.71295,0.54087,0.54086,0.3721,0.77971,0.75967,0.89139,0.83211,0.37995,0.11715,0.02125,0.38283,0.17903,0.83533,0.5969,0.63043,0.82156,0.79404,0.34425,0.7115,0.83713,0.63679,0.8134,0.87255,0.88067,0.75852,0.57613,0.03181
0.73625,0.52321,0.73868,0.74659,0.57557,0.17724,0.48588,0.02434,0.46721,0.80238,0.10657,0.7637,0.25758,0.84926,0.51647,0.33819,0.88431,0.81613,0.70898,0.85513,0.73243,0.48491,0.5776,0.39059,0.10921,0.84651,0.71819,0.91305,0,0.76461,0.77905,0.07882,0.82378,0.4492,0.53321,0.51353,0.04737,0.59012,0.74129,0.34662,0.49618,0.51919,0.66893,0.30516,0.08527,0.34807,0.60437,0.45532,0.12036,0.70592,0.78493,0.1488,0.23618,0.57105,0.59607,0.47435,0.84133,0.52547,0.84436,0.066,0.44982,0.30045,0.21051,0.60656,0.50581,0.59476,0.45144,0.01438,0.70386,0.53929,0.5368,0.37274,0.7656,0.76203,0.88761,0.8242,0.37893,0.11485,0.02194,0.38783,0.17762,0.82994,0.58996,0.63242,0.81328,0.80481,0.33978,0.74145,0.83015,0.63843,0.80737,0.86794,0.87442,0.7478,0.5821,0.03177
0.74398,0.52764,0.74889,0.76384,0.59719,0.2259,0.52959,0.02166,0.4815,0.81337,0.10858,0.80104,0.33197,0.86302,0.58146,0.35251,0.88708,0.81908,0.73114,0.8656,0.74706,0.49262,0.58252,0.45378,0.10842,0.85535,0.75076,0.91881,0.00247,0.77119,0.78948,0.08794,0.82983,0.46097,0.59454,0.51927,0.04879,0.59938,0.75066,0.37232,0.50201,0.52295,0.67472,0.30614,0.08521,0.34715,0.61177,0.4778,0.12305,0.71452,0.79046,0.14742,0.23475,0.57828,0.61021,0.55406,0.85333,0.53195,0.84929,0.06456,0.45494,0.30695,0.20951,0.66142,0.53539,0.59629,0.47657,0.01238,0.71162,0.54672,0.54114,0.36973,0.77634,0.77565,0.89617,0.83998,0.37839,0.1158,0.02384,0.39693,0.18116,0.83912,0.59602,0.63163,0.82504,0.82603,0.34424,0.78091,0.84024,0.64436,0.81269,0.87611,0.88578,0.75642,0.59546,0.03286
0.74813,0.53224,0.74774,0.76586,0.61015,0.27975,0.56464,0.02293,0.49026,0.81244,0.11203,0.81652,0.39563,0.86964,0.63418,0.36032,0.89654,0.82927,0.74408,0.86631,0.75558,0.49146,0.58197,0.51391,0.10842,0.86,0.7629,0.9186,0.00163,0.77662,0.78913,0.09451,0.82985,0.46316,0.64322,0.51673,0.0496,0.59986,0.74937,0.38532,0.50666,0.5263,0.67475,0.30539,0.08289,0.34991,0.61612,0.48589,0.12205,0.72202,0.78982,0.14988,0.23314,0.57253,0.60787,0.60928,0.85891,0.53728,0.85653,0.06413,0.45411,0.31174,0.21197,0.69899,0.54777,0.60177,0.49119,0.0125,0.71247,0.55285,0.54943,0.38175,0.77839,0.78276,0.89672,0.83898,0.38274,0.11238,0.01993,0.40365,0.18467,0.84644,0.60214,0.63179,0.82056,0.83498,0.34153,0.79994,0.83491,0.65282,0.81731,0.88122,0.8875,0.75963,0.59711,0.03269
0.73292,0.52075,0.73878,0.77038,0.60489,0.32686,0.58316,0.02293,0.49274,0.80212,0.11051,0.82254,0.4493,0.85978,0.6646,0.35833,0.88155,0.82106,0.73698,0.85199,0.74374,0.48443,0.56986,0.56059,0.10945,0.85417,0.76531,0.90969,0.00172,0.7691,0.78819,0.09604,0.81607,0.46555,0.67208,0.51101,0.04738,0.59566,0.74302,0.39602,0.49999,0.51513,0.66824,0.30289,0.08189,0.34084,0.61545,0.49012,0.12311,0.71392,0.7789,0.14405,0.22742,0.56974,0.59588,0.64262,0.84253,0.53149,0.84399,0.05806,0.44903,0.30784,0.20938,0.71739,0.5518,0.59333,0.49264,0.01117,0.69709,0.53904,0.53499,0.37008,0.76314,0.7777,0.87887,0.82662,0.37196,0.11483,0.01911,0.39769,0.18564,0.82686,0.59484,0.62603,0.81523,0.82526,0.34087,0.80537,0.82927,0.64641,0.80993,0.86447,0.87114,0.74311,0.59602,0.02867
0.74213,0.52036,0.75487,0.76504,0.61427,0.37537,0.61376,0.01862,0.50647,0.81395,0.10919,0.84179,0.49984,0.87942,0.69612,0.35585,0.89326,0.81828,0.74853,0.86189,0.74856,0.4907,0.5755,0.60224,0.10578,0.86978,0.77969,0.91645,0,0.77619,0.78909,0.10151,0.82934,0.47045,0.70232,0.51637,0.04689,0.60331,0.74421,0.40173,0.50991,0.51626,0.66718,0.29774,0.08344,0.34732,0.6162,0.49749,0.12057,0.71764,0.79226,0.14571,0.22962,0.57744,0.60425,0.68835,0.85448,0.53711,0.85078,0.05852,0.4495,0.31692,0.20996,0.74369,0.57035,0.59678,0.50376,0.01093,0.70594,0.54561,0.53864,0.36829,0.7747,0.79262,0.89266,0.83539,0.37546,0.11017,0.01905,0.40265,0.18808,0.83591,0.5986,0.63266,0.81063,0.83474,0.3406,0.82637,0.83574,0.66202,0.81405,0.87422,0.87636,0.75439,0.61139,0.0257
